"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33"
"4620189.00","462","Montréal","0189.00",0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4620190.01","462","Montréal","0190.01",3688.00,2.50,8126.90,42.40,64.60,19.90,505.00,1235.00,0.00,2.00,38800.00,34400.00,12.80,12.70,13.60,150.00,190.00,2445.00,1150.00,135.00,240.00,710.00,1110.00,380.00,23.60,19.00,840.00,894.00,145.00,600000.00
"4620190.02","462","Montréal","0190.02",4164.00,0.50,3991.60,56.80,47.80,44.80,0.00,300.00,1700.00,1.80,50800.00,42400.00,9.50,9.20,8.40,85.00,175.00,3185.00,645.00,60.00,95.00,1225.00,1025.00,645.00,12.30,48.80,1400.00,1412.00,95.00,500000.00
"4620191.00","462","Montréal","0191.00",6160.00,-0.20,3641.30,42.70,63.60,20.70,575.00,1345.00,600.00,2.10,38000.00,34000.00,14.10,14.00,15.30,405.00,440.00,3970.00,1715.00,255.00,325.00,1115.00,1800.00,580.00,13.90,24.20,900.00,905.00,245.00,600000.00
"4620192.00","462","Montréal","0192.00",3229.00,-1.90,4141.30,50.60,52.10,34.00,15.00,450.00,200.00,2.20,44400.00,38800.00,11.80,10.00,16.00,40.00,95.00,2070.00,540.00,90.00,125.00,805.00,385.00,130.00,10.60,10.70,735.00,752.00,55.00,448000.00
"4620193.00","462","Montréal","0193.00",2197.00,9.70,8303.10,40.70,66.50,15.90,110.00,680.00,0.00,2.20,36800.00,32800.00,11.50,9.40,20.00,95.00,40.00,1440.00,560.00,90.00,100.00,420.00,540.00,175.00,16.90,18.50,840.00,876.00,75.00,500000.00
"4620194.01","462","Montréal","0194.01",5132.00,59.80,8339.30,36.90,60.50,13.70,15.00,820.00,310.00,2.70,51200.00,44400.00,6.10,5.60,18.50,180.00,60.00,3010.00,1540.00,165.00,380.00,1190.00,520.00,160.00,7.90,12.50,790.00,808.00,35.00,400000.00
"4620194.02","462","Montréal","0194.02",4478.00,3.00,7540.00,40.10,61.90,18.50,125.00,1385.00,85.00,2.30,33600.00,30600.00,16.40,14.90,20.80,160.00,130.00,3065.00,1270.00,215.00,340.00,665.00,1285.00,290.00,12.00,16.50,810.00,790.00,125.00,500000.00
"4620195.01","462","Montréal","0195.01",3537.00,1.70,6415.70,50.00,51.10,35.20,180.00,1350.00,0.00,1.90,36400.00,32400.00,13.60,10.30,21.40,115.00,90.00,2160.00,980.00,85.00,225.00,480.00,1190.00,455.00,12.50,33.20,850.00,870.00,85.00,700000.00
"4620195.02","462","Montréal","0195.02",5384.00,-0.10,8974.80,44.30,60.90,23.50,300.00,1890.00,0.00,2.20,31800.00,29400.00,15.90,14.10,21.00,245.00,150.00,3015.00,2010.00,330.00,490.00,765.00,1535.00,410.00,21.70,16.10,790.00,808.00,190.00,700000.00
"4620195.03","462","Montréal","0195.03",4956.00,-0.40,5591.20,43.90,62.90,22.00,385.00,1720.00,10.00,2.20,34400.00,31200.00,12.50,11.60,15.40,230.00,195.00,2885.00,1945.00,210.00,410.00,810.00,1530.00,550.00,20.00,25.30,830.00,880.00,125.00,750000.00
"4620196.00","462","Montréal","0196.00",4065.00,3.10,10037.00,40.90,67.40,16.40,445.00,1610.00,5.00,1.90,36000.00,32400.00,17.30,16.00,24.60,260.00,200.00,2630.00,1240.00,205.00,305.00,575.00,1575.00,500.00,17.40,25.20,780.00,825.00,180.00,600000.00
"4620197.00","462","Montréal","0197.00",4915.00,-2.20,8245.30,41.90,64.60,19.30,500.00,1910.00,5.00,2.00,33200.00,30400.00,17.10,14.80,26.80,280.00,210.00,3045.00,1540.00,125.00,350.00,700.00,1735.00,500.00,17.30,22.00,775.00,825.00,215.00,600000.00
"4620198.00","462","Montréal","0198.00",5025.00,1.70,7771.40,40.20,66.20,16.30,230.00,1730.00,0.00,2.00,34400.00,31000.00,18.20,16.10,32.00,335.00,245.00,3310.00,1435.00,225.00,305.00,750.00,1740.00,550.00,11.30,27.00,790.00,807.00,170.00,600000.00
"4620199.00","462","Montréal","0199.00",2619.00,0.20,11634.80,39.90,70.40,14.10,130.00,1025.00,0.00,2.00,34800.00,31400.00,17.60,16.60,27.20,160.00,135.00,1785.00,755.00,90.00,260.00,450.00,855.00,290.00,20.00,23.40,790.00,838.00,125.00,600000.00
"4620200.00","462","Montréal","0200.00",4579.00,-1.90,14910.50,39.40,68.90,14.00,330.00,1630.00,75.00,2.00,30200.00,28000.00,19.70,18.10,35.20,295.00,365.00,2800.00,1395.00,170.00,375.00,675.00,1650.00,515.00,18.50,23.80,750.00,790.00,200.00,500000.00
"4620201.00","462","Montréal","0201.00",6953.00,-2.30,7411.80,43.40,63.30,22.20,510.00,2295.00,440.00,1.90,29600.00,27600.00,22.40,20.20,37.80,355.00,455.00,4080.00,1855.00,245.00,480.00,810.00,2570.00,980.00,18.00,32.70,785.00,845.00,285.00,620000.00
"4620202.00","462","Montréal","0202.00",4186.00,-0.90,6809.80,43.70,66.70,20.40,365.00,1645.00,115.00,1.80,35600.00,32000.00,18.40,16.10,32.80,120.00,225.00,3095.00,905.00,105.00,210.00,650.00,1645.00,490.00,16.20,23.20,765.00,817.00,205.00,750000.00
"4620203.00","462","Montréal","0203.00",2797.00,3.60,11757.00,40.00,71.60,13.20,365.00,1045.00,0.00,1.90,42800.00,37600.00,13.70,13.50,23.20,105.00,65.00,2255.00,395.00,30.00,75.00,565.00,890.00,325.00,16.10,26.10,850.00,906.00,120.00,650000.00
"4620204.00","462","Montréal","0204.00",2667.00,-0.10,11353.80,39.50,73.00,12.20,235.00,1110.00,5.00,1.90,41600.00,36400.00,11.50,10.50,25.20,30.00,145.00,2320.00,285.00,35.00,50.00,550.00,885.00,340.00,18.30,27.40,800.00,894.00,145.00,650000.00
"4620205.00","462","Montréal","0205.00",2095.00,-0.90,11842.80,40.40,73.30,12.90,305.00,785.00,5.00,1.90,45200.00,39600.00,13.10,13.70,18.00,55.00,110.00,1840.00,255.00,15.00,55.00,455.00,660.00,275.00,16.50,30.80,765.00,842.00,120.00,700000.00
"4620206.00","462","Montréal","0206.00",2530.00,-1.30,10895.80,41.00,71.30,15.60,335.00,970.00,0.00,1.90,42000.00,36800.00,12.90,11.90,19.50,55.00,95.00,2120.00,280.00,15.00,45.00,495.00,845.00,290.00,22.20,21.40,860.00,958.00,145.00,800000.00
"4620207.00","462","Montréal","0207.00",3379.00,1.40,13209.50,40.20,72.20,14.20,380.00,1330.00,50.00,1.80,34400.00,30800.00,19.10,19.10,30.80,90.00,255.00,2440.00,755.00,105.00,150.00,480.00,1355.00,440.00,16.50,26.80,820.00,902.00,175.00,600000.00
"4620208.00","462","Montréal","0208.00",2497.00,1.30,12535.10,39.20,75.40,11.60,240.00,1015.00,10.00,1.80,38000.00,33600.00,14.10,13.90,25.00,75.00,115.00,1795.00,400.00,20.00,95.00,465.00,865.00,335.00,15.10,30.60,870.00,932.00,140.00,600000.00
"4620209.00","462","Montréal","0209.00",6031.00,3.60,9027.10,39.90,72.20,14.60,505.00,2485.00,95.00,1.80,36400.00,32800.00,16.30,15.80,27.20,260.00,400.00,3930.00,1285.00,130.00,275.00,940.00,2220.00,705.00,12.80,26.90,810.00,870.00,315.00,576000.00
"4620210.00","462","Montréal","0210.00",4165.00,5.20,12530.10,37.20,79.60,9.60,180.00,2025.00,135.00,1.70,40400.00,35200.00,17.20,15.00,44.00,190.00,415.00,2810.00,875.00,55.00,160.00,760.00,1615.00,515.00,19.20,23.60,860.00,969.00,225.00,448000.00
"4620211.00","462","Montréal","0211.00",2249.00,-1.40,12742.20,37.90,78.20,10.90,145.00,1140.00,0.00,1.70,38000.00,34000.00,15.80,13.80,41.00,110.00,210.00,1685.00,435.00,20.00,105.00,300.00,1010.00,265.00,11.90,22.90,850.00,964.00,155.00,500000.00
"4620212.00","462","Montréal","0212.00",2523.00,-1.60,13011.90,37.00,77.60,9.10,105.00,1265.00,0.00,1.80,41200.00,36400.00,12.60,13.00,21.00,70.00,195.00,1905.00,420.00,40.00,60.00,430.00,975.00,335.00,14.00,28.50,910.00,1020.00,160.00,528000.00
"4620213.00","462","Montréal","0213.00",2586.00,-2.90,13511.00,38.50,72.90,12.40,165.00,1075.00,60.00,1.90,41600.00,36000.00,11.80,11.30,27.00,100.00,160.00,1870.00,355.00,20.00,50.00,405.00,895.00,295.00,13.40,27.80,860.00,910.00,145.00,600000.00
"4620214.00","462","Montréal","0214.00",2765.00,1.00,10898.70,37.00,77.40,10.80,280.00,975.00,110.00,1.90,36400.00,32800.00,16.60,13.60,49.00,145.00,285.00,1860.00,625.00,75.00,165.00,400.00,1050.00,275.00,12.70,21.10,960.00,1030.00,180.00,600000.00
"4620215.00","462","Montréal","0215.00",3010.00,-0.70,12695.10,39.60,74.10,13.50,105.00,1080.00,460.00,1.80,38800.00,34800.00,17.50,15.20,41.00,120.00,205.00,1955.00,645.00,35.00,125.00,545.00,1110.00,405.00,21.30,26.80,800.00,928.00,115.00,500000.00
"4620216.00","462","Montréal","0216.00",2200.00,-1.50,6697.10,35.80,82.00,6.40,90.00,1130.00,15.00,1.80,37600.00,33200.00,15.80,15.30,28.00,110.00,220.00,1615.00,430.00,25.00,55.00,325.00,940.00,280.00,18.80,23.70,940.00,970.00,140.00,500000.00
"4620217.00","462","Montréal","0217.00",2518.00,-5.00,15495.40,39.20,77.40,11.30,105.00,1105.00,165.00,1.80,37600.00,33600.00,16.90,14.10,45.00,95.00,290.00,1800.00,545.00,30.00,130.00,325.00,1110.00,335.00,18.20,24.50,950.00,990.00,145.00,552000.00
"4620218.00","462","Montréal","0218.00",2877.00,-5.40,10267.70,38.10,81.20,9.60,120.00,1430.00,40.00,1.70,36000.00,32000.00,15.60,14.70,29.20,145.00,245.00,1990.00,625.00,55.00,140.00,370.00,1280.00,470.00,15.10,33.30,990.00,1113.00,155.00,600000.00
"4620219.00","462","Montréal","0219.00",2827.00,1.80,9049.30,39.30,80.60,10.80,140.00,1450.00,5.00,1.70,40800.00,35600.00,14.30,13.50,26.40,90.00,260.00,1795.00,675.00,50.00,145.00,720.00,885.00,320.00,14.10,25.60,960.00,1050.00,135.00,512000.00
"4620220.00","462","Montréal","0220.00",5683.00,-2.00,13514.90,40.70,70.70,16.60,215.00,2145.00,305.00,2.00,21800.00,21400.00,30.80,26.70,48.40,365.00,1150.00,2025.00,2270.00,510.00,620.00,555.00,2145.00,695.00,23.90,27.00,765.00,815.00,275.00,376000.00
"4620221.00","462","Montréal","0221.00",6147.00,2.70,18678.20,39.60,69.70,15.30,370.00,2235.00,115.00,2.20,21600.00,21200.00,31.00,28.90,37.60,320.00,1140.00,2220.00,2785.00,700.00,715.00,575.00,2195.00,745.00,28.10,27.10,735.00,778.00,375.00,552000.00
"4620222.00","462","Montréal","0222.00",3777.00,5.30,18989.40,39.20,67.20,16.20,395.00,940.00,155.00,2.40,22200.00,22000.00,28.90,26.10,37.20,325.00,690.00,1415.00,1675.00,365.00,500.00,415.00,1160.00,400.00,22.90,27.00,800.00,832.00,170.00,600000.00
"4620223.01","462","Montréal","0223.01",4052.00,4.40,28002.80,36.80,70.20,12.10,15.00,1500.00,40.00,2.60,19600.00,19400.00,34.00,32.10,42.00,380.00,1055.00,1005.00,1790.00,485.00,525.00,180.00,1360.00,455.00,36.10,29.10,790.00,814.00,170.00,650000.00
"4620223.02","462","Montréal","0223.02",3353.00,8.70,17177.30,38.20,69.30,14.00,10.00,920.00,185.00,2.60,22000.00,21400.00,27.30,24.20,35.60,225.00,770.00,1195.00,1590.00,325.00,600.00,340.00,970.00,320.00,23.90,25.00,775.00,842.00,110.00,600000.00
"4620224.00","462","Montréal","0224.00",6054.00,2.00,16269.80,39.40,67.10,15.80,320.00,1920.00,160.00,2.50,21200.00,20800.00,28.20,24.20,46.20,465.00,1215.00,2085.00,2725.00,580.00,910.00,390.00,2035.00,545.00,15.60,23.90,770.00,783.00,285.00,600000.00
"4620225.00","462","Montréal","0225.00",1414.00,1.00,2158.80,40.90,69.50,16.30,410.00,245.00,0.00,2.10,34000.00,30600.00,12.70,12.60,16.00,25.00,60.00,975.00,385.00,65.00,115.00,265.00,390.00,140.00,16.70,23.10,880.00,876.00,35.00,695000.00
"4620226.00","462","Montréal","0226.00",2952.00,-6.10,12058.80,37.90,78.30,10.20,390.00,1125.00,0.00,1.90,43600.00,38400.00,10.20,9.60,19.50,70.00,135.00,2285.00,540.00,40.00,155.00,550.00,1025.00,335.00,21.80,21.10,940.00,1010.00,170.00,600000.00
"4620227.00","462","Montréal","0227.00",1561.00,-1.90,13468.50,36.30,74.40,9.00,190.00,560.00,0.00,2.10,45600.00,39200.00,10.00,9.20,20.00,75.00,80.00,1200.00,220.00,0.00,55.00,240.00,510.00,145.00,21.30,18.40,980.00,1020.00,65.00,600000.00
"4620228.00","462","Montréal","0228.00",1628.00,-5.40,14419.80,39.60,71.50,15.00,215.00,530.00,0.00,2.00,42400.00,37600.00,11.10,10.60,18.00,45.00,60.00,1245.00,300.00,30.00,55.00,345.00,430.00,140.00,18.60,17.60,950.00,984.00,65.00,600000.00
"4620229.00","462","Montréal","0229.00",0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4620230.00","462","Montréal","0230.00",1858.00,-1.20,16142.50,38.10,74.40,11.10,215.00,725.00,0.00,2.00,39600.00,35200.00,12.10,11.20,21.00,90.00,80.00,1320.00,370.00,25.00,85.00,270.00,645.00,200.00,14.80,24.40,900.00,976.00,90.00,800000.00
"4620231.00","462","Montréal","0231.00",1612.00,-4.50,15574.90,37.50,76.10,9.00,150.00,690.00,0.00,1.90,44400.00,38800.00,11.40,11.60,17.00,55.00,90.00,1260.00,305.00,15.00,80.00,260.00,595.00,170.00,17.30,21.40,920.00,1012.00,85.00,650000.00
"4620232.00","462","Montréal","0232.00",4674.00,25.10,12823.00,40.10,75.70,12.70,200.00,2270.00,75.00,1.80,51600.00,44000.00,11.60,11.40,15.00,230.00,360.00,3325.00,980.00,85.00,180.00,1220.00,1400.00,555.00,19.20,23.60,1100.00,1178.00,195.00,500000.00
"4620233.00","462","Montréal","0233.00",2011.00,-0.30,19355.10,37.90,78.70,12.20,65.00,1000.00,90.00,1.70,31000.00,28800.00,20.40,16.80,43.00,115.00,235.00,1250.00,485.00,55.00,70.00,215.00,940.00,325.00,25.00,29.30,930.00,968.00,100.00,552000.00
"4620234.00","462","Montréal","0234.00",2144.00,-2.00,14360.30,40.60,70.40,17.70,110.00,985.00,80.00,1.70,30200.00,28200.00,24.30,17.80,59.60,85.00,180.00,1340.00,670.00,75.00,150.00,280.00,975.00,300.00,17.50,25.70,780.00,824.00,120.00,552000.00
"4620235.00","462","Montréal","0235.00",1872.00,-5.10,16041.10,36.70,79.40,9.10,180.00,770.00,0.00,1.90,40800.00,36000.00,9.50,8.40,24.00,75.00,105.00,1510.00,275.00,25.00,50.00,295.00,695.00,165.00,12.10,19.60,920.00,990.00,100.00,600000.00
"4620236.00","462","Montréal","0236.00",1776.00,0.90,16490.30,37.90,73.80,13.00,205.00,605.00,90.00,1.90,36400.00,32400.00,15.30,11.40,44.00,75.00,65.00,1295.00,390.00,40.00,95.00,220.00,745.00,215.00,20.50,22.10,830.00,886.00,100.00,700000.00
"4620237.00","462","Montréal","0237.00",3418.00,-0.50,15671.70,37.00,77.50,9.80,360.00,1070.00,265.00,1.90,42400.00,37600.00,11.80,10.30,27.60,175.00,220.00,2600.00,675.00,60.00,140.00,660.00,1185.00,430.00,21.40,24.70,960.00,1040.00,235.00,500000.00
"4620238.00","462","Montréal","0238.00",2338.00,-0.80,14334.80,37.00,74.60,9.80,395.00,680.00,90.00,1.90,42800.00,37200.00,12.50,12.20,21.00,125.00,120.00,1735.00,475.00,50.00,75.00,385.00,785.00,215.00,6.60,23.40,860.00,902.00,130.00,695000.00
"4620239.00","462","Montréal","0239.00",4606.00,-1.90,8498.20,36.80,75.60,10.10,420.00,1685.00,270.00,1.80,33200.00,30000.00,18.40,18.40,29.60,290.00,410.00,2920.00,1210.00,140.00,295.00,620.00,1835.00,550.00,21.80,23.10,830.00,883.00,260.00,600000.00
"4620240.00","462","Montréal","0240.00",3118.00,-3.30,10136.50,40.10,68.90,15.40,75.00,1235.00,105.00,2.00,30400.00,28200.00,19.90,17.70,39.60,180.00,150.00,1800.00,1045.00,125.00,260.00,380.00,1120.00,280.00,16.90,19.60,765.00,766.00,125.00,500000.00
"4620241.00","462","Montréal","0241.00",2791.00,-4.20,13548.50,38.30,70.50,12.70,170.00,1075.00,0.00,2.10,27600.00,26000.00,22.00,20.20,32.50,150.00,140.00,1585.00,1125.00,105.00,390.00,385.00,1015.00,330.00,15.60,26.10,800.00,810.00,125.00,500000.00
"4620242.00","462","Montréal","0242.00",6077.00,-2.90,16402.20,38.90,72.60,13.40,560.00,2260.00,55.00,2.00,28200.00,26400.00,19.70,17.80,33.20,290.00,415.00,3570.00,2090.00,240.00,585.00,655.00,2370.00,750.00,26.00,24.60,820.00,855.00,330.00,556000.00
"4620243.00","462","Montréal","0243.00",3677.00,-6.80,14425.30,38.10,73.30,12.40,375.00,1375.00,5.00,2.10,29200.00,27200.00,17.70,16.20,29.60,320.00,225.00,2145.00,1435.00,240.00,360.00,425.00,1415.00,400.00,20.20,22.40,850.00,894.00,180.00,650000.00
"4620244.00","462","Montréal","0244.00",2064.00,-3.60,11747.30,38.20,74.60,11.90,255.00,795.00,5.00,1.90,34800.00,31800.00,13.60,12.80,25.00,55.00,85.00,1530.00,430.00,25.00,125.00,255.00,785.00,185.00,19.60,17.80,800.00,830.00,135.00,750000.00
"4620245.00","462","Montréal","0245.00",2883.00,-0.10,13122.40,37.80,74.40,12.10,205.00,1230.00,85.00,1.90,34400.00,31400.00,16.50,13.10,47.60,150.00,230.00,1915.00,615.00,30.00,170.00,425.00,1090.00,365.00,21.20,25.70,820.00,904.00,120.00,500000.00
"4620247.00","462","Montréal","0247.00",2148.00,-4.10,11123.80,36.90,77.70,8.80,180.00,910.00,0.00,1.90,42800.00,37600.00,10.80,10.50,23.00,95.00,135.00,1625.00,345.00,35.00,55.00,400.00,730.00,230.00,22.80,19.30,950.00,998.00,120.00,520000.00
"4620249.00","462","Montréal","0249.00",4188.00,-0.10,7900.40,40.70,70.40,15.80,410.00,1350.00,35.00,1.90,33600.00,30400.00,18.10,17.20,26.00,210.00,350.00,2575.00,1280.00,160.00,270.00,745.00,1400.00,505.00,17.60,27.00,755.00,823.00,150.00,675000.00
"4620250.00","462","Montréal","0250.00",3994.00,-1.40,8907.20,40.10,69.90,15.00,320.00,1255.00,0.00,2.10,31600.00,29200.00,17.20,16.00,26.40,175.00,130.00,2450.00,1375.00,200.00,425.00,690.00,1260.00,415.00,20.30,22.10,775.00,832.00,190.00,508000.00
"4620251.01","462","Montréal","0251.01",3669.00,-4.00,7724.20,46.20,59.00,27.10,490.00,755.00,125.00,2.20,25200.00,24200.00,21.30,17.00,38.00,170.00,230.00,1600.00,1625.00,220.00,535.00,485.00,1055.00,270.00,17.70,17.90,785.00,802.00,120.00,580000.00
"4620251.02","462","Montréal","0251.02",2649.00,-2.70,11210.30,39.60,72.80,12.90,180.00,985.00,0.00,2.10,23400.00,22600.00,26.20,25.80,33.50,175.00,245.00,1120.00,1140.00,220.00,325.00,285.00,935.00,355.00,23.20,31.50,730.00,802.00,145.00,400000.00
"4620252.00","462","Montréal","0252.00",5186.00,-1.40,15937.30,38.90,69.70,13.30,345.00,1825.00,10.00,2.20,25400.00,24200.00,22.60,22.20,29.60,435.00,415.00,2445.00,2320.00,390.00,650.00,575.00,1780.00,645.00,20.40,29.60,810.00,863.00,220.00,448000.00
"4620253.00","462","Montréal","0253.00",3598.00,4.70,7852.50,36.70,70.90,10.30,220.00,1285.00,0.00,2.30,27600.00,26200.00,21.80,20.00,29.20,240.00,250.00,1690.00,1570.00,290.00,535.00,635.00,945.00,350.00,17.50,25.80,800.00,820.00,150.00,300000.00
"4620254.00","462","Montréal","0254.00",4029.00,-1.00,6563.00,40.60,68.10,15.60,80.00,1255.00,0.00,2.20,27400.00,25600.00,20.60,20.20,22.80,245.00,375.00,1980.00,1735.00,315.00,420.00,650.00,1150.00,435.00,15.50,29.40,750.00,812.00,190.00,480000.00
"4620256.00","462","Montréal","0256.00",3877.00,2.80,2104.00,38.30,68.50,13.20,530.00,890.00,0.00,2.50,25200.00,24200.00,21.30,19.10,30.40,250.00,455.00,1600.00,1880.00,475.00,695.00,530.00,975.00,350.00,26.70,21.20,795.00,822.00,135.00,400000.00
"4620257.00","462","Montréal","0257.00",4500.00,-0.40,3438.30,38.90,63.90,16.10,740.00,950.00,0.00,2.60,23800.00,23200.00,20.60,16.60,34.80,285.00,340.00,1765.00,2295.00,580.00,825.00,480.00,1235.00,320.00,24.20,16.10,780.00,796.00,130.00,476000.00
"4620258.00","462","Montréal","0258.00",5314.00,2.90,13429.40,33.50,63.30,8.80,145.00,1465.00,0.00,2.90,24200.00,23600.00,29.30,25.70,34.00,545.00,220.00,2485.00,2710.00,610.00,920.00,335.00,1515.00,275.00,11.90,15.60,740.00,742.00,210.00,400000.00
"4620259.00","462","Montréal","0259.00",6349.00,6.40,17127.10,35.10,65.90,10.60,330.00,2115.00,0.00,2.60,24000.00,23000.00,26.60,23.50,32.40,660.00,900.00,2400.00,3040.00,595.00,1135.00,365.00,2110.00,570.00,23.30,23.20,755.00,794.00,290.00,500000.00
"4620260.00","462","Montréal","0260.00",2338.00,1.10,4364.40,37.70,67.50,12.80,260.00,555.00,0.00,2.60,24600.00,23800.00,20.70,18.40,25.00,105.00,230.00,975.00,1025.00,185.00,355.00,245.00,640.00,190.00,16.70,21.90,810.00,836.00,80.00,448000.00
"4620261.00","462","Montréal","0261.00",2858.00,5.30,4761.70,38.10,65.70,13.80,435.00,660.00,0.00,2.50,25600.00,24400.00,20.40,17.40,30.40,120.00,340.00,1340.00,1355.00,285.00,440.00,400.00,760.00,290.00,21.30,27.30,780.00,832.00,95.00,500000.00
"4620262.00","462","Montréal","0262.00",4866.00,7.50,6336.80,37.80,65.00,14.20,610.00,1160.00,0.00,2.70,25600.00,24600.00,20.00,17.20,27.00,250.00,415.00,1965.00,2425.00,445.00,800.00,630.00,1240.00,360.00,23.00,17.60,800.00,802.00,185.00,448000.00
"4620263.00","462","Montréal","0263.00",4135.00,1.20,5483.40,41.10,62.90,19.10,660.00,1015.00,0.00,2.40,26000.00,25000.00,18.90,14.00,37.20,215.00,135.00,1990.00,1950.00,415.00,585.00,485.00,1255.00,325.00,20.80,17.70,800.00,796.00,135.00,500000.00
"4620264.01","462","Montréal","0264.01",5369.00,-2.90,4375.70,43.70,58.80,24.60,390.00,1250.00,385.00,2.20,40800.00,36000.00,10.80,9.70,12.80,105.00,70.00,3965.00,1090.00,165.00,305.00,920.00,1525.00,425.00,8.10,23.30,810.00,844.00,95.00,600000.00
"4620264.02","462","Montréal","0264.02",5432.00,3.50,5953.50,46.50,62.40,26.40,5.00,1690.00,775.00,1.90,46000.00,39600.00,11.90,9.20,18.20,170.00,80.00,3410.00,1415.00,260.00,345.00,1530.00,1100.00,440.00,12.80,21.80,840.00,888.00,90.00,400000.00
"4620265.00","462","Montréal","0265.00",4561.00,-0.10,9452.80,39.40,70.90,14.40,335.00,1680.00,5.00,2.10,38000.00,34000.00,10.00,10.10,15.60,120.00,230.00,3195.00,1010.00,170.00,250.00,765.00,1450.00,445.00,19.70,20.30,870.00,933.00,220.00,580000.00
"4620266.00","462","Montréal","0266.00",3195.00,-4.80,4243.60,39.50,71.70,15.30,160.00,1335.00,165.00,1.90,31000.00,28400.00,20.30,16.00,46.00,165.00,210.00,1975.00,950.00,180.00,235.00,395.00,1255.00,300.00,17.70,18.90,785.00,808.00,145.00,500000.00
"4620267.00","462","Montréal","0267.00",6463.00,2.00,5718.00,40.10,67.50,15.50,460.00,2010.00,195.00,2.40,28800.00,27000.00,16.00,14.70,22.60,265.00,515.00,3115.00,2840.00,510.00,725.00,1110.00,1655.00,630.00,23.80,22.50,830.00,873.00,190.00,600000.00
"4620268.01","462","Montréal","0268.01",6525.00,-3.70,11351.80,43.10,61.70,21.60,0.00,715.00,2060.00,2.20,28400.00,26800.00,19.40,16.40,31.10,1105.00,215.00,2295.00,3915.00,1070.00,580.00,1350.00,1605.00,620.00,15.60,25.70,900.00,935.00,125.00,276000.00
"4620268.02","462","Montréal","0268.02",6170.00,10.20,20376.50,37.30,68.60,11.80,5.00,540.00,1910.00,2.40,28600.00,27200.00,18.60,15.50,33.20,1185.00,145.00,2025.00,3985.00,1315.00,775.00,1135.00,1395.00,605.00,18.60,28.50,970.00,1002.00,50.00,324000.00
"4620268.03","462","Montréal","0268.03",489.00,,384.30,40.40,78.60,14.30,0.00,275.00,0.00,1.80,38400.00,33200.00,19.20,19.00,24.00,45.00,10.00,185.00,180.00,50.00,45.00,0.00,230.00,120.00,,51.10,1530.00,1570.00,0.00,
"4620269.00","462","Montréal","0269.00",4521.00,9.30,5788.70,36.50,68.80,11.60,245.00,1675.00,95.00,2.10,30000.00,28000.00,23.00,22.80,29.20,365.00,565.00,2270.00,1635.00,280.00,470.00,480.00,1640.00,495.00,15.50,26.00,800.00,865.00,145.00,750000.00
"4620270.00","462","Montréal","0270.00",4739.00,4.60,6967.10,40.80,70.50,16.20,600.00,1415.00,385.00,1.90,37200.00,33600.00,16.10,16.50,20.40,270.00,360.00,3285.00,1155.00,185.00,295.00,860.00,1690.00,570.00,17.90,24.30,780.00,868.00,170.00,600000.00
"4620271.00","462","Montréal","0271.00",3477.00,0.70,7281.70,40.30,68.70,15.10,355.00,950.00,0.00,2.10,46000.00,39600.00,9.10,7.80,15.40,40.00,110.00,2925.00,590.00,65.00,140.00,855.00,800.00,230.00,10.10,19.00,940.00,988.00,145.00,600000.00
"4620272.00","462","Montréal","0272.00",3715.00,-2.10,7394.50,40.80,64.40,17.50,180.00,1345.00,0.00,2.00,36400.00,32800.00,16.90,16.80,19.60,245.00,220.00,2395.00,1155.00,110.00,265.00,590.00,1245.00,365.00,11.90,24.10,755.00,798.00,190.00,600000.00
"4620273.00","462","Montréal","0273.00",4752.00,2.00,8369.10,43.00,63.30,20.50,640.00,1520.00,0.00,2.00,35600.00,32400.00,13.20,11.40,22.20,275.00,195.00,2605.00,1760.00,205.00,390.00,855.00,1400.00,550.00,23.50,25.00,820.00,882.00,125.00,552000.00
"4620274.00","462","Montréal","0274.00",3133.00,3.90,6540.70,41.80,61.70,19.80,520.00,710.00,70.00,2.30,29400.00,27800.00,17.70,14.30,28.60,180.00,90.00,1605.00,1420.00,240.00,315.00,465.00,905.00,275.00,20.40,20.10,810.00,816.00,125.00,600000.00
"4620275.00","462","Montréal","0275.00",4158.00,3.70,6722.70,42.00,65.30,17.90,395.00,1465.00,0.00,2.00,34800.00,31800.00,17.10,16.30,20.00,185.00,235.00,2660.00,1245.00,155.00,320.00,705.00,1345.00,550.00,24.10,28.20,800.00,872.00,205.00,600000.00
"4620276.00","462","Montréal","0276.00",5123.00,0.20,6068.50,40.90,66.00,16.70,435.00,1840.00,95.00,2.00,35200.00,31800.00,19.10,16.80,30.40,300.00,320.00,3260.00,1505.00,275.00,340.00,805.00,1765.00,510.00,19.40,19.90,755.00,806.00,210.00,600000.00
"4620277.00","462","Montréal","0277.00",4350.00,-1.40,7773.40,46.40,58.60,27.10,150.00,1565.00,100.00,1.90,32800.00,30200.00,20.60,19.10,29.40,310.00,330.00,2390.00,1075.00,245.00,230.00,600.00,1480.00,535.00,12.50,31.60,760.00,803.00,255.00,695000.00
